id,issue_d,loan_status,WOE_Fico_score,WOE_revol_util,WOE_annual_inc,WOE_dti,WOE_ODF_addr_state,WOE_grade,WOE_term,WOE_ODF_purpose,WOE_loan_amnt2,WOE_flag_cliente,PD,Points
549,6/1/2012,0,-0.2074,-0.3062,0.2194,-0.0148,-0.1101,-0.4851,-0.5711,0.1853,0.0874,-0.0368,0.194133824,541
550,6/1/2012,0,-0.5172,-0.4724,0.2194,0.1684,-0.1101,-0.4851,0.2793,-0.0379,-0.1737,0.0156,0.193873476,541
551,6/1/2012,0,-0.5172,0.4227,0.2194,0.1684,0.115,-0.9106,-0.5711,0.1853,-0.1737,0.0156,0.193573531,541
552,6/1/2012,0,-0.0549,0.1188,0.2194,-0.0148,0.2178,-0.7594,-0.5711,-0.0379,-0.3342,0.0156,0.193565013,541
553,6/1/2012,0,-0.0549,-0.1342,0.2194,-0.1607,-0.1101,-0.4851,-0.5711,0.3882,-0.3342,-0.0368,0.193550557,541
554,6/1/2012,0,-0.0549,-0.4724,-0.0626,-0.1607,-0.1101,-0.1869,0.2793,-0.0379,-0.1737,-0.0368,0.193425702,541
555,6/1/2012,0,0.0811,-0.3062,-0.0626,-0.1607,0.2178,0.1931,-0.5711,0.274,-0.1737,-0.0368,0.193318621,541
556,6/1/2012,1,0.2396,-0.4724,0.2194,-0.1607,-0.1101,0.1931,-0.5711,0.274,-0.3342,0.0156,0.193314995,541
557,6/1/2012,1,-0.5172,-0.1342,-0.2703,0.1684,-0.1101,-0.1869,0.2793,0.274,0.0874,-0.0368,0.193075778,541
558,6/1/2012,0,-0.5172,-0.1342,-0.2703,-0.1607,-0.1101,-0.1869,0.2793,0.274,0.0874,0.0156,0.193075778,541
559,6/1/2012,0,-0.2074,-0.3062,-0.2703,-0.0148,-0.3157,0.1931,0.2793,0.274,0.0874,-0.0368,0.193060532,541
560,6/1/2012,0,-0.2074,-0.3062,-0.2703,-0.0148,-0.3157,0.1931,0.2793,0.274,0.0874,-0.0368,0.193060532,541
561,6/1/2012,0,-0.2074,-0.3062,-0.2703,-0.1607,-0.3157,0.1931,0.2793,0.274,0.0874,0.0156,0.193060532,541
562,6/1/2012,0,0.0811,-0.1342,0.2194,0.1684,-0.1101,-0.1869,-0.5711,0.274,-0.3342,0.0156,0.192701276,541
563,6/1/2012,1,-0.0549,0.1188,-0.2703,-0.0148,-0.3157,0.1931,0.2793,-0.0379,0.0874,0.0156,0.192610961,541
564,6/1/2012,0,-0.0549,0.1188,-0.2703,-0.0148,-0.3157,0.9912,0.2793,-0.0379,0.0874,-0.0368,0.192610961,541
565,6/1/2012,0,0.0811,0.1188,-0.2703,-0.1607,-0.1101,0.9912,0.2793,-0.1045,-0.1737,0.0156,0.192429388,541
566,6/1/2012,0,-0.355,-0.4724,-0.2703,-0.1607,0.2178,-0.4851,0.2793,-0.0379,0.0874,-0.0368,0.192190457,541
567,6/1/2012,1,-0.5172,-0.1342,-0.2703,-0.1607,0.2178,-0.1869,0.2793,-0.0379,0.0874,0.0156,0.192071446,541
568,6/1/2012,0,-0.5172,-0.1342,-0.2703,-0.1607,0.2178,-0.1869,0.2793,-0.0379,0.0874,-0.0368,0.192071446,541
569,6/1/2012,1,-0.2074,-0.3062,0.2194,-0.1607,0.115,-0.4851,-0.5711,0.3882,-0.3342,0.0156,0.19184267,541
570,6/1/2012,0,0.0811,-0.1342,0.2194,-0.1607,0.2178,-0.7594,-0.5711,-0.0379,-0.3342,0.0156,0.191698429,542
571,6/1/2012,1,-0.2074,-0.3062,-0.0626,0.1684,0.115,-0.4851,-0.5711,0.3882,0.0874,0.0156,0.19151315,542
572,6/1/2012,0,-0.2074,-0.3062,-0.0626,-0.1607,0.115,-0.4851,-0.5711,0.3882,0.0874,0.0156,0.19151315,542
573,6/1/2012,0,0.0811,-0.1342,-0.0626,-0.1607,0.2178,0.1931,-0.5711,-0.0379,0.0874,0.0156,0.191369098,542
574,6/1/2012,1,0.5535,-0.4724,-0.0626,0.1684,-0.1101,0.9912,0.2793,-0.8081,0.0874,0.0156,0.190789966,542
575,6/1/2012,0,0.0811,-0.1342,-0.2703,-0.1607,-0.3157,0.1931,0.2793,-0.0379,0.0874,0.0156,0.190751402,542
576,6/1/2012,0,-0.2074,-0.4724,0.2194,-0.1607,0.2178,-0.4851,-0.5711,-0.0379,0.0874,0.0156,0.190393762,542
577,6/1/2012,0,-0.2074,-0.4724,0.2194,0.1684,0.2178,-0.4851,-0.5711,-0.0379,0.0874,0.0156,0.190393762,542
578,6/1/2012,0,-0.2074,-0.3062,0.2194,-0.1607,0.2178,-0.1869,-0.5711,-0.1045,0.0874,0.0156,0.189794154,542
579,6/1/2012,1,-0.0549,-0.3062,-0.2703,0.1684,-0.1101,0.1931,0.2793,-0.0379,0.0874,0.0156,0.189721477,542
580,6/1/2012,1,-0.0549,-0.3062,-0.2703,0.1684,-0.1101,0.1931,0.2793,-0.0379,0.0874,-0.0368,0.189721477,542
581,6/1/2012,0,-0.0549,-0.3062,-0.2703,-0.1607,-0.1101,0.9912,0.2793,-0.0379,0.0874,-0.0368,0.189721477,542
582,6/1/2012,0,-0.0549,-0.3062,-0.2703,-0.1607,-0.1101,0.1931,0.2793,-0.0379,0.0874,0.0156,0.189721477,542
583,6/1/2012,0,0.2396,0.4227,-0.2703,0.1684,0.2178,-0.1869,-0.5711,-0.1045,0.0874,-0.0368,0.189594304,542
584,6/1/2012,0,0.0811,-0.3062,0.2194,-0.1607,-0.1101,0.1931,-0.5711,-0.0379,0.0874,0.0156,0.189465692,542
585,6/1/2012,1,-0.5172,-0.3062,-0.0626,-0.1607,-0.3157,-0.1869,0.2793,0.274,0.0874,0.0156,0.189316031,542
586,6/1/2012,0,-0.5172,-0.3062,-0.0626,-0.0148,-0.3157,0.1931,0.2793,0.274,0.0874,0.0156,0.189316031,542
587,6/1/2012,0,-0.5172,-0.3062,-0.0626,-0.0148,-0.3157,-0.1869,0.2793,0.274,0.0874,-0.0368,0.189316031,542
588,6/1/2012,0,0.5535,-0.1342,-0.2703,-0.0148,0.115,0.9912,-0.5711,-0.0379,0.0874,0.0156,0.188597717,542
589,6/1/2012,1,-0.2074,-0.4724,-0.2703,-0.1607,0.115,0.1931,0.2793,-0.0379,0.0874,-0.0368,0.187673492,542
590,6/1/2012,0,-0.2074,-0.4724,-0.2703,-0.0148,0.115,-0.1869,0.2793,-0.0379,0.0874,-0.0368,0.187673492,542
591,6/1/2012,0,-0.2074,-0.4724,-0.2703,-0.0148,0.115,0.1931,0.2793,-0.0379,0.0874,-0.0368,0.187673492,542
592,6/1/2012,0,-0.2074,-0.4724,-0.2703,-0.1607,0.115,-0.1869,0.2793,-0.0379,0.0874,0.0156,0.187673492,542
593,6/1/2012,0,-0.2074,-0.3062,-0.2703,0.1684,0.115,0.1931,0.2793,-0.1045,0.0874,0.0156,0.187080471,542
594,6/1/2012,0,-0.0549,-0.1342,0.2194,-0.0148,0.2178,-0.1869,-0.5711,-0.0379,-0.1737,0.0156,0.186482034,543
595,6/1/2012,0,-0.0549,-0.1342,0.2194,-0.1607,0.2178,-0.4851,-0.5711,-0.0379,-0.1737,0.0156,0.186482034,543
596,6/1/2012,0,0.2396,-0.1342,0.2194,-0.1607,0.115,-0.1869,-0.5711,-0.0379,-0.3342,0.0156,0.185772051,543
597,6/1/2012,0,-0.355,-0.1342,-0.2703,0.1684,0.115,-0.1869,0.2793,-0.0379,0.0874,-0.0368,0.185655915,543
598,6/1/2012,0,0.0811,0.1188,0.2194,-0.0148,0.2178,-0.4851,-0.5711,-0.1045,-0.3342,0.0156,0.18560741,543
599,6/1/2012,0,0.2396,-0.1342,-0.0626,0.1684,0.115,-0.1869,-0.5711,-0.0379,0.0874,-0.0368,0.185450565,543
600,6/1/2012,0,0.0811,0.1188,-0.0626,-0.1607,0.2178,0.1931,-0.5711,-0.1045,0.0874,-0.0368,0.185286144,543
601,6/1/2012,0,-0.355,-0.3062,-0.0626,-0.1607,-0.1101,-0.1869,0.2793,-0.0379,0.0874,0.0156,0.184770311,543
602,6/1/2012,0,-0.355,-0.3062,-0.0626,0.1684,-0.1101,0.1931,0.2793,-0.0379,0.0874,-0.0368,0.184770311,543
603,6/1/2012,0,-0.355,-0.3062,-0.0626,0.1684,-0.1101,-0.1869,0.2793,-0.0379,0.0874,0.0156,0.184770311,543
604,6/1/2012,0,-0.2074,-0.1342,0.2194,-0.1607,-0.3157,-0.1869,0.2793,-0.0379,-0.3342,0.0156,0.184599134,543
605,6/1/2012,0,-0.0549,-0.4724,0.2194,-0.0148,0.2178,-0.4851,-0.5711,0.274,-0.3342,0.0156,0.184496076,543
606,6/1/2012,0,-0.2074,-0.1342,-0.0626,-0.1607,-0.3157,-0.1869,0.2793,-0.0379,0.0874,0.0156,0.184279218,543
607,6/1/2012,1,-0.5172,-0.4724,-0.0626,0.1684,0.115,-0.7594,0.2793,-0.0379,0.0874,-0.0368,0.184009649,543
608,6/1/2012,0,-0.5172,-0.4724,-0.0626,0.1684,0.115,-0.7594,0.2793,-0.0379,0.0874,-0.0368,0.184009649,543
609,6/1/2012,0,-0.5172,-0.4724,-0.0626,-0.1607,0.115,-0.4851,0.2793,-0.0379,0.0874,0.0156,0.184009649,543
610,6/1/2012,0,0.0811,-0.1342,-0.0626,0.1684,0.2178,0.9912,0.2793,-0.8081,0.0874,-0.0368,0.183958987,543
611,6/1/2012,0,-0.2074,-0.1342,0.2194,-0.0148,0.115,-0.1869,-0.5711,-0.0379,0.0874,0.0156,0.183906401,543
612,6/1/2012,0,-0.0549,-0.4724,-0.0626,-0.0148,0.115,-0.1869,0.2793,-0.0379,-0.3342,-0.0368,0.183898444,543
613,6/1/2012,0,0.0811,-0.1342,0.2194,0.1684,0.115,-0.1869,-0.5711,-0.0379,-0.1737,0.0156,0.183555349,543
614,6/1/2012,0,0.2396,0.1188,-0.2703,-0.1607,-0.1101,0.1931,-0.5711,0.3882,0.0874,-0.0368,0.182942571,543
615,6/1/2012,0,-0.2074,0.1188,-0.2703,-0.0148,-0.1101,-0.1869,0.2793,-0.0379,0.0874,-0.0368,0.182901798,543
616,6/1/2012,0,0.5535,0.1188,0.2194,0.1684,0.115,0.1931,-0.5711,-0.8081,0.0874,-0.0368,0.182810078,543
617,6/1/2012,1,-0.355,-0.3062,-0.2703,-0.0148,-0.1101,0.1931,0.2793,0.274,0.0874,-0.0368,0.182705441,543
618,6/1/2012,1,-0.355,-0.3062,-0.2703,-0.1607,-0.1101,0.1931,0.2793,0.274,0.0874,0.0156,0.182705441,543
619,6/1/2012,0,-0.355,-0.3062,-0.2703,0.1684,-0.1101,0.1931,0.2793,0.274,0.0874,0.0156,0.182705441,543
620,6/1/2012,0,-0.355,-0.3062,-0.2703,0.1684,-0.1101,0.1931,0.2793,0.274,0.0874,0.0156,0.182705441,543
621,6/1/2012,0,0.2396,-0.3062,-0.0626,-0.1607,-0.1101,-0.1869,-0.5711,0.274,0.0874,0.0156,0.182502623,543
622,6/1/2012,1,0.0811,-0.1342,-0.0626,0.1684,0.2178,-0.1869,-0.5711,0.274,-0.1737,0.0156,0.182465482,543
623,6/1/2012,1,-0.2074,-0.1342,-0.2703,-0.1607,-0.3157,0.1931,0.2793,0.274,0.0874,-0.0368,0.18221861,543
624,6/1/2012,0,0.2396,-0.3062,-0.0626,-0.1607,0.2178,-0.1869,-0.5711,-0.0379,0.0874,0.0156,0.181540916,543
625,6/1/2012,0,-0.2074,-0.4724,0.2194,-0.1607,0.2178,-0.7594,-0.5711,0.274,-0.1737,0.0156,0.181525338,543
626,6/1/2012,0,-0.2074,0.4227,0.2194,-0.0148,-0.1101,-0.4851,-0.5711,-0.0379,0.0874,-0.0368,0.181305714,543
627,6/1/2012,0,-0.2074,0.4227,0.2194,-0.0148,-0.1101,-0.1869,-0.5711,-0.0379,0.0874,0.0156,0.181305714,543
628,6/1/2012,0,-0.2074,-0.3062,0.2194,-0.0148,-0.1101,-0.4851,-0.5711,0.274,0.0874,0.0156,0.180977551,544
629,6/1/2012,0,0.2396,-0.3062,-0.2703,-0.0148,-0.3157,0.1931,0.2793,-0.0379,0.0874,0.0156,0.180947844,544
630,6/1/2012,0,-0.355,-0.1342,-0.2703,-0.1607,0.2178,-0.1869,0.2793,-0.1045,0.0874,0.0156,0.180808837,544
631,6/1/2012,0,1.0733,0.4227,-0.2703,0.1684,-0.1101,-0.1869,-0.5711,-0.2062,-0.1737,0.0156,0.180431879,544
632,6/1/2012,0,-0.2074,0.1188,0.2194,-0.0148,0.2178,-0.7594,-0.5711,0.1853,-0.3342,0.0156,0.18041439,544
633,6/1/2012,0,0.0811,-0.1342,-0.0626,-0.1607,0.115,-0.1869,-0.5711,0.3882,-0.1737,0.0156,0.18039232,544
634,6/1/2012,0,-0.0549,-0.3062,-0.2703,-0.1607,0.2178,0.1931,0.2793,-0.0379,-0.1737,0.0156,0.179922345,544
635,6/1/2012,1,-0.355,0.4227,-0.2703,-0.1607,-0.3157,0.1931,0.2793,0.1853,0.0874,0.0156,0.179643023,544
636,6/1/2012,0,-0.2074,0.1188,-0.2703,-0.1607,-0.3157,0.1931,0.2793,0.1853,0.0874,-0.0368,0.179510728,544
637,6/1/2012,0,-0.0549,-0.1342,-0.2703,-0.0148,-0.1101,-0.1869,0.2793,-0.0379,0.0874,-0.0368,0.179025468,544
638,6/1/2012,0,-0.0549,-0.1342,-0.2703,-0.1607,-0.1101,0.1931,0.2793,-0.0379,0.0874,-0.0368,0.179025468,544
639,6/1/2012,1,0.0811,-0.1342,0.2194,-0.1607,-0.1101,-0.1869,-0.5711,-0.0379,0.0874,0.0156,0.178780922,544
640,6/1/2012,0,-0.0549,-0.1342,0.2194,-0.0148,0.115,-0.4851,-0.5711,0.274,-0.3342,0.0156,0.178165446,544
641,6/1/2012,0,-0.0549,0.1188,-0.0626,0.1684,-0.1101,0.1931,-0.5711,0.3882,0.0874,-0.0368,0.177427329,544
642,6/1/2012,1,-0.2074,-0.3062,-0.2703,0.1684,0.115,0.1931,0.2793,-0.0379,0.0874,-0.0368,0.177417554,544
643,6/1/2012,1,-0.2074,-0.3062,-0.2703,-0.0148,0.115,0.1931,0.2793,-0.0379,0.0874,0.0156,0.177417554,544
644,6/1/2012,0,-0.2074,-0.3062,-0.2703,0.1684,0.115,0.1931,0.2793,-0.0379,0.0874,0.0156,0.177417554,544
645,6/1/2012,0,-0.2074,-0.3062,-0.2703,0.1684,0.115,-0.1869,0.2793,-0.0379,0.0874,-0.0368,0.177417554,544
646,6/1/2012,0,-0.2074,-0.3062,-0.2703,-0.1607,0.115,0.1931,0.2793,-0.0379,0.0874,-0.0368,0.177417554,544
647,6/1/2012,0,-0.2074,-0.3062,-0.2703,-0.1607,0.115,0.1931,0.2793,-0.0379,0.0874,0.0156,0.177417554,544
648,6/1/2012,0,0.5535,-0.1342,0.2194,-0.1607,-0.1101,0.1931,-0.5711,-0.0379,-0.3342,0.0156,0.177404461,544
649,6/1/2012,0,0.2396,-0.1342,-0.0626,-0.1607,0.115,0.1931,-0.5711,0.274,-0.1737,0.0156,0.176762121,544
650,6/1/2012,0,-0.2074,-0.4724,0.2194,-0.0148,-0.1101,-0.4851,0.2793,-0.0379,-0.3342,0.0156,0.176523154,544
651,6/1/2012,0,-0.2074,-0.1342,-0.2703,-0.0148,0.115,0.1931,0.2793,-0.1045,0.0874,0.0156,0.176500923,544
652,6/1/2012,0,-0.2074,-0.1342,-0.2703,-0.0148,0.115,0.1931,0.2793,-0.1045,0.0874,0.0156,0.176500923,544
653,6/1/2012,0,-0.5172,0.1188,-0.2703,-0.1607,0.2178,-0.1869,0.2793,-0.0379,0.0874,-0.0368,0.176353245,544
654,6/1/2012,0,-0.2074,-0.4724,-0.0626,-0.0148,-0.1101,-0.1869,0.2793,-0.0379,0.0874,-0.0368,0.17621421,544
655,6/1/2012,0,-0.2074,-0.4724,-0.0626,-0.0148,-0.1101,-0.1869,0.2793,-0.0379,0.0874,-0.0368,0.17621421,544
656,6/1/2012,0,0.0811,0.1188,0.2194,-0.1607,0.2178,0.1931,-0.5711,-0.0379,-0.3342,0.0156,0.176004104,545
657,6/1/2012,0,-0.5172,-0.3062,0.2194,0.1684,-0.3157,-0.1869,0.2793,-0.0379,0.0874,0.0156,0.175895112,545
658,6/1/2012,0,-0.5172,-0.3062,0.2194,0.1684,-0.3157,-0.1869,0.2793,-0.0379,0.0874,0.0156,0.175895112,545
659,6/1/2012,0,-0.2074,-0.1342,-0.0626,0.1684,-0.3157,0.1931,0.2793,0.274,-0.1737,-0.0368,0.17563382,545
660,6/1/2012,0,-0.0549,0.1188,0.2194,-0.0148,0.115,-0.7594,-0.5711,0.1853,-0.3342,0.0156,0.17550487,545
661,6/1/2012,0,-0.0549,-0.3062,-0.0626,0.1684,-0.3157,0.9912,0.2793,-0.0379,0.0874,-0.0368,0.175479823,545
662,6/1/2012,1,-0.355,-0.4724,-0.0626,0.1684,0.2178,-0.4851,0.2793,0.1853,-0.3342,-0.0368,0.175472437,545
663,6/1/2012,0,-0.0549,-0.3062,0.2194,0.1684,0.115,-0.4851,-0.5711,-0.0379,0.0874,0.0156,0.175120986,545
664,6/1/2012,0,-0.5172,-0.3062,0.2194,-0.1607,0.2178,-0.9106,-0.5711,0.274,0.0874,0.0156,0.174483181,545
665,6/1/2012,1,-0.355,-0.1342,-0.0626,-0.0148,-0.1101,-0.1869,0.2793,-0.0379,0.0874,0.0156,0.174293393,545
666,6/1/2012,0,-0.355,-0.1342,-0.0626,-0.1607,-0.1101,0.1931,0.2793,-0.0379,0.0874,0.0156,0.174293393,545
667,6/1/2012,0,-0.355,-0.1342,-0.0626,-0.1607,-0.1101,0.1931,0.2793,-0.0379,0.0874,-0.0368,0.174293393,545
668,6/1/2012,0,-0.355,-0.1342,-0.0626,-0.0148,-0.1101,-0.1869,0.2793,-0.0379,0.0874,0.0156,0.174293393,545
669,6/1/2012,0,-0.355,-0.1342,-0.0626,0.1684,-0.1101,0.1931,0.2793,-0.0379,0.0874,0.0156,0.174293393,545
670,6/1/2012,0,-0.0549,-0.3062,0.2194,0.1684,-0.3157,-0.1869,-0.5711,0.3882,0.0874,0.0156,0.174040157,545
671,6/1/2012,1,-0.5172,-0.3062,-0.0626,-0.1607,0.115,-0.4851,0.2793,-0.0379,0.0874,-0.0368,0.173911066,545
672,6/1/2012,0,-0.5172,-0.3062,-0.0626,-0.1607,0.115,-0.4851,0.2793,-0.0379,0.0874,0.0156,0.173911066,545
673,6/1/2012,0,-0.5172,-0.3062,-0.0626,-0.1607,0.115,-0.1869,0.2793,-0.0379,0.0874,-0.0368,0.173911066,545
674,6/1/2012,0,-0.0549,-0.3062,-0.2703,-0.1607,-0.3157,0.1931,0.2793,0.274,0.0874,-0.0368,0.173496681,545
675,6/1/2012,0,-0.5172,-0.1342,0.2194,-0.1607,-0.1101,-0.4851,0.2793,-0.0379,-0.1737,0.0156,0.172941499,545
676,6/1/2012,0,-0.5172,-0.1342,0.2194,-0.0148,-0.1101,-0.7594,0.2793,-0.0379,-0.1737,-0.0368,0.172941499,545
677,6/1/2012,0,0.0811,-0.3062,-0.2703,0.1684,-0.1101,0.9912,0.2793,-0.0379,0.0874,0.0156,0.172434708,545
678,6/1/2012,0,0.0811,-0.3062,-0.2703,0.1684,-0.1101,0.9912,0.2793,-0.0379,0.0874,0.0156,0.172434708,545
679,6/1/2012,0,-0.355,-0.1342,-0.2703,-0.1607,-0.1101,0.1931,0.2793,0.274,0.0874,-0.0368,0.172320858,545
680,6/1/2012,1,-0.5172,-0.3062,-0.2703,-0.1607,0.115,-0.4851,0.2793,0.274,0.0874,-0.0368,0.171941956,545
681,6/1/2012,0,-0.5172,-0.3062,-0.2703,-0.1607,0.115,-0.4851,0.2793,0.274,0.0874,-0.0368,0.171941956,545
682,6/1/2012,1,0.2396,-0.1342,0.2194,0.1684,0.2178,0.1931,-0.5711,-0.0379,-0.3342,0.0156,0.171510653,545
683,6/1/2012,0,0.2396,-0.1342,0.2194,-0.1607,0.2178,-0.1869,-0.5711,-0.0379,-0.3342,0.0156,0.171510653,545
684,6/1/2012,0,-0.0549,0.1188,0.2194,-0.0148,0.2178,-0.1869,-0.5711,-0.0379,-0.1737,-0.0368,0.171124361,546
685,6/1/2012,0,-0.2074,-0.3062,-0.0626,-0.1607,0.115,0.1931,0.2793,-0.0379,-0.1737,0.0156,0.170969987,546
686,6/1/2012,0,0.2396,0.1188,0.2194,-0.1607,0.115,0.1931,-0.5711,-0.0379,-0.3342,0.0156,0.170460597,546
687,6/1/2012,0,0.2396,0.1188,0.2194,-0.1607,0.115,0.1931,-0.5711,-0.0379,-0.3342,0.0156,0.170460597,546
688,6/1/2012,1,-0.355,0.1188,-0.2703,-0.1607,0.115,-0.1869,0.2793,-0.0379,0.0874,-0.0368,0.17035203,546
689,6/1/2012,0,-0.355,0.1188,-0.2703,-0.0148,0.115,-0.1869,0.2793,-0.0379,0.0874,-0.0368,0.17035203,546
690,6/1/2012,0,0.5535,0.4227,-0.0626,-0.1607,0.115,0.1931,-0.5711,-0.0379,-0.3342,0.0156,0.170279187,546
691,6/1/2012,1,0.2396,0.1188,-0.0626,-0.0148,0.115,-0.1869,-0.5711,-0.0379,0.0874,-0.0368,0.170160071,546
692,6/1/2012,1,-0.5172,-0.4724,-0.0626,-0.1607,0.2178,-0.1869,0.2793,-0.0379,0.0874,0.0156,0.169855323,546
693,6/1/2012,0,-0.2074,-0.1342,0.2194,0.1684,0.2178,-0.4851,-0.5711,-0.0379,0.0874,0.0156,0.169758365,546
694,6/1/2012,1,0.0811,-0.1342,0.2194,0.1684,0.2178,-0.1869,-0.5711,-0.0379,-0.1737,0.0156,0.169428712,546
695,6/1/2012,0,-0.355,0.1188,-0.2703,-0.1607,-0.3157,-0.1869,0.2793,0.3882,0.0874,-0.0368,0.169294595,546
696,6/1/2012,0,-0.2074,0.1188,-0.0626,0.1684,-0.3157,0.1931,0.2793,-0.0379,0.0874,0.0156,0.169065257,546
697,6/1/2012,0,-0.2074,0.1188,-0.0626,0.1684,-0.3157,-0.1869,0.2793,-0.0379,0.0874,-0.0368,0.169065257,546
698,6/1/2012,0,-0.0549,-0.1342,0.2194,0.1684,0.115,-0.1869,-0.5711,0.1853,-0.1737,0.0156,0.168944305,546
699,6/1/2012,1,-0.355,0.4227,0.2194,-0.0148,0.115,-0.7594,-0.5711,-0.0379,0.0874,-0.0368,0.168842831,546
700,6/1/2012,0,-0.2074,0.1188,0.2194,0.1684,0.115,-0.1869,-0.5711,-0.0379,0.0874,-0.0368,0.168716853,546
701,6/1/2012,0,-0.0549,-0.4724,-0.2703,0.1684,0.115,0.1931,0.2793,-0.0379,0.0874,-0.0368,0.168541519,546
702,6/1/2012,0,-0.2074,0.1188,-0.2703,0.1684,-0.3157,0.1931,0.2793,0.274,0.0874,-0.0368,0.167139913,546
703,6/1/2012,0,-0.2074,-0.3062,0.2194,-0.1607,-0.1101,-0.1869,0.2793,-0.0379,-0.3342,0.0156,0.166751474,546
704,6/1/2012,1,-0.2074,-0.3062,-0.0626,0.1684,-0.1101,0.1931,0.2793,-0.0379,0.0874,-0.0368,0.166456174,546
705,6/1/2012,1,-0.2074,-0.3062,-0.0626,-0.1607,-0.1101,0.1931,0.2793,-0.0379,0.0874,0.0156,0.166456174,546
706,6/1/2012,0,-0.2074,-0.3062,-0.0626,-0.0148,-0.1101,0.1931,0.2793,-0.0379,0.0874,0.0156,0.166456174,546
707,6/1/2012,0,-0.2074,-0.3062,-0.0626,0.1684,-0.1101,0.1931,0.2793,-0.0379,0.0874,0.0156,0.166456174,546
708,6/1/2012,0,-0.2074,-0.3062,-0.0626,-0.0148,-0.1101,0.1931,0.2793,-0.0379,0.0874,0.0156,0.166456174,546
709,6/1/2012,0,-0.2074,-0.3062,-0.0626,-0.1607,-0.1101,0.1931,0.2793,-0.0379,0.0874,-0.0368,0.166456174,546
710,6/1/2012,0,0.0811,-0.3062,-0.0626,-0.1607,-0.1101,0.9912,0.2793,-0.0379,-0.1737,0.0156,0.166131651,547
711,6/1/2012,0,-0.355,-0.1342,-0.0626,0.1684,-0.1101,-0.7594,0.2793,0.274,-0.1737,-0.0368,0.166021128,547
712,6/1/2012,0,-0.0549,-0.1342,-0.0626,-0.0148,-0.3157,0.9912,0.2793,-0.0379,0.0874,-0.0368,0.165422804,547
713,6/1/2012,0,-0.0549,-0.1342,-0.0626,-0.1607,-0.3157,0.9912,0.2793,-0.0379,0.0874,-0.0368,0.165422804,547
714,6/1/2012,0,-0.0549,-0.1342,0.2194,0.1684,0.115,-0.1869,-0.5711,-0.0379,0.0874,-0.0368,0.165080414,547
715,6/1/2012,0,-0.355,0.1188,0.2194,0.1684,0.2178,-0.7594,-0.5711,0.274,-0.1737,0.0156,0.164656305,547
716,6/1/2012,0,-0.2074,-0.3062,-0.2703,-0.1607,-0.1101,0.1931,0.2793,0.274,0.0874,-0.0368,0.164554659,547
717,6/1/2012,0,-0.5172,-0.1342,0.2194,-0.0148,0.2178,-0.7594,-0.5711,0.274,0.0874,0.0156,0.164471887,547
718,6/1/2012,0,-0.0549,-0.1342,0.2194,-0.0148,0.2178,-0.4851,-0.5711,0.274,-0.3342,0.0156,0.164370111,547
719,6/1/2012,0,-0.355,-0.4724,0.2194,0.1684,0.115,-0.7594,0.2793,-0.0379,-0.3342,0.0156,0.164323038,547
720,6/1/2012,1,-0.0549,0.1188,-0.2703,-0.1607,-0.1101,0.9912,0.2793,-0.0379,0.0874,0.0156,0.164157964,547
721,6/1/2012,0,-0.0549,0.1188,-0.2703,0.1684,-0.1101,0.9912,0.2793,-0.0379,0.0874,-0.0368,0.164157964,547
722,6/1/2012,0,-0.0549,0.1188,-0.2703,0.1684,-0.1101,0.1931,0.2793,-0.0379,0.0874,0.0156,0.164157964,547
723,6/1/2012,0,-0.0549,0.1188,-0.2703,-0.0148,-0.1101,0.9912,0.2793,-0.0379,0.0874,-0.0368,0.164157964,547
724,6/1/2012,0,-0.0549,0.1188,-0.2703,0.1684,-0.1101,0.9912,0.2793,-0.0379,0.0874,0.0156,0.164157964,547
725,6/1/2012,0,-0.0549,0.1188,-0.2703,-0.0148,-0.1101,0.9912,0.2793,-0.0379,0.0874,-0.0368,0.164157964,547
726,6/1/2012,0,-0.0549,0.1188,-0.2703,-0.0148,-0.1101,0.9912,0.2793,-0.0379,0.0874,-0.0368,0.164157964,547
727,6/1/2012,0,-0.0549,-0.4724,-0.2703,0.1684,0.2178,-0.1869,0.2793,-0.1045,0.0874,-0.0368,0.164051248,547
728,6/1/2012,1,0.2396,-0.1342,0.2194,-0.1607,0.115,-0.1869,-0.5711,-0.0379,-0.1737,0.0156,0.164051074,547
729,6/1/2012,0,0.2396,-0.1342,0.2194,-0.0148,0.115,0.1931,-0.5711,-0.0379,-0.1737,-0.0368,0.164051074,547
730,6/1/2012,0,0.2396,-0.1342,0.2194,-0.1607,0.115,0.1931,-0.5711,-0.0379,-0.1737,0.0156,0.164051074,547
731,6/1/2012,0,-0.5172,-0.1342,-0.0626,-0.1607,0.115,-0.4851,0.2793,-0.0379,0.0874,0.0156,0.16392608,547
732,6/1/2012,0,-0.5172,-0.1342,-0.0626,0.1684,0.115,0.1931,0.2793,-0.0379,0.0874,-0.0368,0.16392608,547
733,6/1/2012,0,-0.2074,-0.3062,-0.2703,-0.1607,0.2178,0.1931,0.2793,-0.0379,0.0874,-0.0368,0.163668595,547
734,6/1/2012,0,-0.2074,-0.3062,-0.2703,-0.1607,0.2178,-0.1869,0.2793,-0.0379,0.0874,0.0156,0.163668595,547
735,6/1/2012,1,0.2396,-0.1342,0.2194,0.1684,-0.1101,-0.1869,-0.5711,0.1853,-0.1737,0.0156,0.163447067,547
