var_provincia;var_sexo;var_tipocontrato;var_grupo_cnae;var_tipojornada;var_antiguedad;salario_bruto_anual_medio;factor_elev
46;mujer;Temporal;R;Tiempo completo;Más de diez años;27247.59485;35.82
46;mujer;Temporal;R;Tiempo completo;Menos de dos años;14828.78986;171.48
46;mujer;Temporal;R;Tiempo parcial;De dos a cinco años;9803.33;20.1
46;mujer;Temporal;R;Tiempo parcial;Más de diez años;1349.895488;163.92
46;mujer;Temporal;R;Tiempo parcial;Menos de dos años;4137.357179;406.37
46;mujer;Temporal;S;Tiempo completo;De cinco a diez años;24541.835;119.3
46;mujer;Temporal;S;Tiempo completo;Menos de dos años;16946.93598;79.91
46;mujer;Temporal;S;Tiempo parcial;Más de diez años;2254.78;11.44
46;mujer;Temporal;S;Tiempo parcial;Menos de dos años;5406.388586;1244.18
47;hombre;Indefinido;B;Tiempo completo;De cinco a diez años;17312.79042;37.7
47;hombre;Indefinido;B;Tiempo completo;De dos a cinco años;20358.19;18.85
47;hombre;Indefinido;B;Tiempo completo;Más de diez años;19862.82268;37.7
47;hombre;Indefinido;C;Tiempo completo;De cinco a diez años;28477.65846;3238.7
47;hombre;Indefinido;C;Tiempo completo;De dos a cinco años;25099.61923;2197.07
47;hombre;Indefinido;C;Tiempo completo;Más de diez años;33673.73329;7201
47;hombre;Indefinido;C;Tiempo completo;Menos de dos años;27309.96026;1036.72
47;hombre;Indefinido;C;Tiempo parcial;De cinco a diez años;9626.94346;48.24
47;hombre;Indefinido;C;Tiempo parcial;De dos a cinco años;20009.3;4.99
47;hombre;Indefinido;C;Tiempo parcial;Menos de dos años;14167.19494;49.82
47;hombre;Indefinido;D;Tiempo completo;De cinco a diez años;42006.47;18.18
47;hombre;Indefinido;D;Tiempo completo;Más de diez años;64596.2764;146.44
47;hombre;Indefinido;E;Tiempo completo;De cinco a diez años;24787.5772;70.95
47;hombre;Indefinido;E;Tiempo completo;Más de diez años;31895.25048;331
47;hombre;Indefinido;E;Tiempo completo;Menos de dos años;28844.41294;43.39
47;hombre;Indefinido;F;Tiempo completo;De cinco a diez años;25571.2427;805.54
47;hombre;Indefinido;F;Tiempo completo;De dos a cinco años;20287.78618;541.43
47;hombre;Indefinido;F;Tiempo completo;Más de diez años;27500.57165;1764.92
47;hombre;Indefinido;F;Tiempo completo;Menos de dos años;18228.93098;378.95
47;hombre;Indefinido;F;Tiempo parcial;De cinco a diez años;8469.32;127.05
47;hombre;Indefinido;F;Tiempo parcial;Más de diez años;12761.42177;10.37
47;hombre;Indefinido;F;Tiempo parcial;Menos de dos años;8074.72;43.17
47;hombre;Indefinido;G;Tiempo completo;De cinco a diez años;24987.85365;2315.95
47;hombre;Indefinido;G;Tiempo completo;De dos a cinco años;37971.74805;966.91
47;hombre;Indefinido;G;Tiempo completo;Más de diez años;23902.54899;2364.37
47;hombre;Indefinido;G;Tiempo completo;Menos de dos años;18440.34256;2166.37
47;hombre;Indefinido;G;Tiempo parcial;De cinco a diez años;7294.251233;586.51
47;hombre;Indefinido;G;Tiempo parcial;Más de diez años;9399.29;36.96
47;hombre;Indefinido;G;Tiempo parcial;Menos de dos años;4780.35783;694.25
47;hombre;Indefinido;H;Tiempo completo;De cinco a diez años;22229.18223;772.02
47;hombre;Indefinido;H;Tiempo completo;De dos a cinco años;19656.86335;582.33
47;hombre;Indefinido;H;Tiempo completo;Más de diez años;30138.26402;1904.48
47;hombre;Indefinido;H;Tiempo completo;Menos de dos años;13328.05793;769.37
47;hombre;Indefinido;H;Tiempo parcial;De cinco a diez años;2915.488268;218.58
47;hombre;Indefinido;I;Tiempo completo;De cinco a diez años;16173.2544;648.43
47;hombre;Indefinido;I;Tiempo completo;De dos a cinco años;15995.52509;226.44
47;hombre;Indefinido;I;Tiempo completo;Más de diez años;17953.94021;1771.69
47;hombre;Indefinido;I;Tiempo parcial;De dos a cinco años;14705.77;191.44
47;hombre;Indefinido;I;Tiempo parcial;Menos de dos años;6385.437651;617.43
47;hombre;Indefinido;J;Tiempo completo;De cinco a diez años;20967.18186;334.33
47;hombre;Indefinido;J;Tiempo completo;De dos a cinco años;28055.00599;312.92
47;hombre;Indefinido;J;Tiempo completo;Más de diez años;40265.0666;796.32
47;hombre;Indefinido;J;Tiempo completo;Menos de dos años;17209.60096;157.77
47;hombre;Indefinido;J;Tiempo parcial;Menos de dos años;10846.74986;31.36
47;hombre;Indefinido;K;Tiempo completo;De cinco a diez años;28982.55267;44.2
47;hombre;Indefinido;K;Tiempo completo;De dos a cinco años;25866.8;63.59
47;hombre;Indefinido;K;Tiempo completo;Más de diez años;39279.23445;1294.05
47;hombre;Indefinido;K;Tiempo completo;Menos de dos años;17069.7368;12.44
47;hombre;Indefinido;K;Tiempo parcial;Menos de dos años;5631.01;19.08
47;hombre;Indefinido;L;Tiempo completo;De cinco a diez años;17248.90306;123.88
47;hombre;Indefinido;L;Tiempo completo;De dos a cinco años;19712.33603;42.01
47;hombre;Indefinido;L;Tiempo completo;Más de diez años;42785.89763;30.46
47;hombre;Indefinido;L;Tiempo completo;Menos de dos años;15283.12752;62.52
47;hombre;Indefinido;L;Tiempo parcial;De dos a cinco años;18528.82;7.44
47;hombre;Indefinido;L;Tiempo parcial;Más de diez años;8594.63;67.87
47;hombre;Indefinido;M;Tiempo completo;De cinco a diez años;24380.28207;788.71
47;hombre;Indefinido;M;Tiempo completo;De dos a cinco años;76784.81144;197.46
47;hombre;Indefinido;M;Tiempo completo;Más de diez años;31163.09457;1118.58
47;hombre;Indefinido;M;Tiempo completo;Menos de dos años;23376.24057;462.61
47;hombre;Indefinido;M;Tiempo parcial;De dos a cinco años;9144.795795;114.57
47;hombre;Indefinido;M;Tiempo parcial;Más de diez años;25163.79;12.86
47;hombre;Indefinido;M;Tiempo parcial;Menos de dos años;19007.05012;11
47;hombre;Indefinido;N;Tiempo completo;De cinco a diez años;20236.39255;577.84
47;hombre;Indefinido;N;Tiempo completo;De dos a cinco años;22712.91482;522.67
47;hombre;Indefinido;N;Tiempo completo;Más de diez años;21345.01106;872.83
47;hombre;Indefinido;N;Tiempo completo;Menos de dos años;34797.26798;302.84
47;hombre;Indefinido;N;Tiempo parcial;De cinco a diez años;9414.32;42.37
47;hombre;Indefinido;N;Tiempo parcial;De dos a cinco años;8569.786486;168.84
47;hombre;Indefinido;N;Tiempo parcial;Más de diez años;9296.297421;118.37
47;hombre;Indefinido;N;Tiempo parcial;Menos de dos años;9837.562985;484.34
47;hombre;Indefinido;O;Tiempo completo;De cinco a diez años;23987.92114;196.8
47;hombre;Indefinido;O;Tiempo completo;Más de diez años;33700.91193;4456.33
47;hombre;Indefinido;P;Tiempo completo;De cinco a diez años;24141.32313;444.82
47;hombre;Indefinido;P;Tiempo completo;De dos a cinco años;18596.22806;173.07
47;hombre;Indefinido;P;Tiempo completo;Más de diez años;29083.13432;1450.97
47;hombre;Indefinido;P;Tiempo completo;Menos de dos años;10820.28331;131.71
47;hombre;Indefinido;P;Tiempo parcial;De cinco a diez años;25670.37504;352.06
47;hombre;Indefinido;P;Tiempo parcial;Más de diez años;11766.51;284.23
47;hombre;Indefinido;Q;Tiempo completo;De cinco a diez años;19467.4641;653.24
47;hombre;Indefinido;Q;Tiempo completo;De dos a cinco años;15668.04276;179.16
47;hombre;Indefinido;Q;Tiempo completo;Más de diez años;37523.41712;1312.42
47;hombre;Indefinido;Q;Tiempo completo;Menos de dos años;19168.53;57.75
47;hombre;Indefinido;Q;Tiempo parcial;De dos a cinco años;7294.84;115.5
47;hombre;Indefinido;R;Tiempo completo;De cinco a diez años;18854.84265;85.51
47;hombre;Indefinido;R;Tiempo completo;De dos a cinco años;17993.76236;34.32
47;hombre;Indefinido;R;Tiempo completo;Más de diez años;29748.7093;141.21
47;hombre;Indefinido;R;Tiempo parcial;De cinco a diez años;5684.542751;10.5
47;hombre;Indefinido;R;Tiempo parcial;De dos a cinco años;7481.8;5.6
47;hombre;Indefinido;R;Tiempo parcial;Más de diez años;1019.888231;2
47;hombre;Indefinido;R;Tiempo parcial;Menos de dos años;1442.810013;28.79
47;hombre;Indefinido;S;Tiempo completo;De cinco a diez años;19245.17172;308.97
47;hombre;Indefinido;S;Tiempo completo;De dos a cinco años;13056.49;38.34
47;hombre;Indefinido;S;Tiempo completo;Más de diez años;28907.21777;260.78
47;hombre;Indefinido;S;Tiempo completo;Menos de dos años;25757.3039;181.34
47;hombre;Indefinido;S;Tiempo parcial;De cinco a diez años;17161.96;25.64
47;hombre;Indefinido;S;Tiempo parcial;Menos de dos años;7297.537802;91.73
47;hombre;Temporal;C;Tiempo completo;De cinco a diez años;44814.35554;78.35
47;hombre;Temporal;C;Tiempo completo;De dos a cinco años;28193.02089;900.22
47;hombre;Temporal;C;Tiempo completo;Menos de dos años;20540.25659;3182.52
47;hombre;Temporal;C;Tiempo parcial;Más de diez años;9833.599355;1352.91
47;hombre;Temporal;C;Tiempo parcial;Menos de dos años;7675.05581;41.79
47;hombre;Temporal;E;Tiempo completo;De cinco a diez años;15022;5
47;hombre;Temporal;E;Tiempo completo;De dos a cinco años;21195.95;11.62
47;hombre;Temporal;E;Tiempo parcial;Más de diez años;9125.15375;24
47;hombre;Temporal;F;Tiempo completo;De cinco a diez años;23405.16;10.36
47;hombre;Temporal;F;Tiempo completo;De dos a cinco años;29481.01;35.26
47;hombre;Temporal;F;Tiempo completo;Menos de dos años;18206.25385;1897.55
47;hombre;Temporal;F;Tiempo parcial;Más de diez años;7907.98;25.13
47;hombre;Temporal;F;Tiempo parcial;Menos de dos años;12600.86225;65.96
47;hombre;Temporal;G;Tiempo completo;Menos de dos años;15149.52547;118.84
47;hombre;Temporal;G;Tiempo parcial;Más de diez años;6362.826359;121.4
47;hombre;Temporal;G;Tiempo parcial;Menos de dos años;10852.3307;22.48
47;hombre;Temporal;H;Tiempo completo;De cinco a diez años;21372.12132;131.77
47;hombre;Temporal;H;Tiempo completo;Más de diez años;17197.22464;66.92
47;hombre;Temporal;H;Tiempo completo;Menos de dos años;19122.90033;300.47
47;hombre;Temporal;H;Tiempo parcial;Menos de dos años;8289.141291;145.93
47;hombre;Temporal;I;Tiempo parcial;Menos de dos años;5161.16091;226.14
47;hombre;Temporal;J;Tiempo completo;Menos de dos años;19896.47429;312.31
47;hombre;Temporal;J;Tiempo parcial;Menos de dos años;10551.34875;333.99
47;hombre;Temporal;K;Tiempo parcial;Más de diez años;15236.395;127.18
47;hombre;Temporal;L;Tiempo completo;De cinco a diez años;18494.66652;7.44
47;hombre;Temporal;L;Tiempo completo;Menos de dos años;11390.54095;107.52
47;hombre;Temporal;M;Tiempo completo;De cinco a diez años;35998.07286;111.19
47;hombre;Temporal;M;Tiempo completo;De dos a cinco años;16342.68;66.44
47;hombre;Temporal;M;Tiempo completo;Menos de dos años;18871.38836;506.32
47;hombre;Temporal;M;Tiempo parcial;Menos de dos años;9318.537344;53.84
47;hombre;Temporal;N;Tiempo completo;De cinco a diez años;15560.29218;94.2
47;hombre;Temporal;N;Tiempo completo;De dos a cinco años;18663.03;39.47
47;hombre;Temporal;N;Tiempo completo;Más de diez años;16515.26889;87.74
47;hombre;Temporal;N;Tiempo completo;Menos de dos años;17973.96392;802.41
47;hombre;Temporal;N;Tiempo parcial;De cinco a diez años;6083.89;42.37
47;hombre;Temporal;N;Tiempo parcial;De dos a cinco años;8808.498302;116.87
47;hombre;Temporal;N;Tiempo parcial;Más de diez años;3142.825253;36.97
47;hombre;Temporal;N;Tiempo parcial;Menos de dos años;9578.863577;636.56
47;hombre;Temporal;O;Tiempo completo;Menos de dos años;17334.44193;359.36
47;hombre;Temporal;O;Tiempo parcial;De dos a cinco años;14343.65;134.6
47;hombre;Temporal;O;Tiempo parcial;Más de diez años;7268.965;134.6
47;hombre;Temporal;O;Tiempo parcial;Menos de dos años;9426.012023;628.56
47;hombre;Temporal;P;Tiempo completo;De cinco a diez años;20256.8912;41.36
47;hombre;Temporal;P;Tiempo completo;De dos a cinco años;28023.45077;51.12
47;hombre;Temporal;P;Tiempo completo;Más de diez años;19155.10317;147.23
47;hombre;Temporal;P;Tiempo parcial;De cinco a diez años;11508.74;25.56
47;hombre;Temporal;P;Tiempo parcial;Más de diez años;4854.1;41.36
47;hombre;Temporal;P;Tiempo parcial;Menos de dos años;7162.558275;255.79
47;hombre;Temporal;Q;Tiempo completo;De cinco a diez años;25632.07;38.58
47;hombre;Temporal;Q;Tiempo completo;De dos a cinco años;40595.48361;245.64
47;hombre;Temporal;Q;Tiempo completo;Menos de dos años;31148.42824;642.51
47;hombre;Temporal;R;Tiempo completo;De dos a cinco años;20611.58;8.81
47;hombre;Temporal;R;Tiempo completo;Menos de dos años;19217.80497;30.38
47;hombre;Temporal;R;Tiempo parcial;Menos de dos años;10862.44;9.53
47;hombre;Temporal;S;Tiempo completo;De cinco a diez años;34494.4171;20.85
47;hombre;Temporal;S;Tiempo completo;De dos a cinco años;21907.55401;109.79
47;hombre;Temporal;S;Tiempo completo;Más de diez años;25018.42;18.75
47;hombre;Temporal;S;Tiempo completo;Menos de dos años;18862.29437;65.32
47;hombre;Temporal;S;Tiempo parcial;Menos de dos años;11430.80378;24
47;mujer;Indefinido;C;Tiempo completo;De cinco a diez años;23564.25589;1126.05
47;mujer;Indefinido;C;Tiempo completo;De dos a cinco años;23489.02035;289.31
47;mujer;Indefinido;C;Tiempo completo;Más de diez años;29838.58568;1701.52
47;mujer;Indefinido;C;Tiempo completo;Menos de dos años;18767.39692;314.17
47;mujer;Indefinido;C;Tiempo parcial;De cinco a diez años;14980.40968;40.36
47;mujer;Indefinido;C;Tiempo parcial;De dos a cinco años;11171.96;28.6
47;mujer;Indefinido;C;Tiempo parcial;Más de diez años;20469.60975;42.12
47;mujer;Indefinido;C;Tiempo parcial;Menos de dos años;9713.193674;242.44
47;mujer;Indefinido;D;Tiempo completo;De cinco a diez años;79282.01084;9.09
47;mujer;Indefinido;D;Tiempo completo;Más de diez años;62062.725;18.18
47;mujer;Indefinido;E;Tiempo completo;De cinco a diez años;32545.39;19
47;mujer;Indefinido;E;Tiempo completo;De dos a cinco años;30422.69125;26.85
47;mujer;Indefinido;E;Tiempo completo;Más de diez años;25898.71861;44.7
47;mujer;Indefinido;E;Tiempo completo;Menos de dos años;40637.18123;11.62
47;mujer;Indefinido;E;Tiempo parcial;Menos de dos años;13249.64292;20.15
47;mujer;Indefinido;F;Tiempo completo;De cinco a diez años;22078.42;26.43
47;mujer;Indefinido;F;Tiempo completo;Más de diez años;23036.81108;157.7
47;mujer;Indefinido;F;Tiempo completo;Menos de dos años;19282.41138;222.06
47;mujer;Indefinido;F;Tiempo parcial;De dos a cinco años;14136.68371;83.32
47;mujer;Indefinido;F;Tiempo parcial;Menos de dos años;12334.69;78.15
47;mujer;Indefinido;G;Tiempo completo;De cinco a diez años;22073.3589;1493.91
47;mujer;Indefinido;G;Tiempo completo;De dos a cinco años;16516.72333;230.27
47;mujer;Indefinido;G;Tiempo completo;Más de diez años;19838.71005;1442.01
47;mujer;Indefinido;G;Tiempo completo;Menos de dos años;12895.20793;1699.66
47;mujer;Indefinido;G;Tiempo parcial;De cinco a diez años;11536.70922;649.87
47;mujer;Indefinido;G;Tiempo parcial;De dos a cinco años;9226.279516;1173.42
47;mujer;Indefinido;G;Tiempo parcial;Más de diez años;12972.66216;1197.5
47;mujer;Indefinido;G;Tiempo parcial;Menos de dos años;7523.857241;505.93
47;mujer;Indefinido;H;Tiempo completo;De cinco a diez años;20226.40947;76.78
47;mujer;Indefinido;H;Tiempo completo;De dos a cinco años;25261.1336;30.65
47;mujer;Indefinido;H;Tiempo completo;Más de diez años;22601.5993;192.45
47;mujer;Indefinido;H;Tiempo completo;Menos de dos años;11846.8;16.73
47;mujer;Indefinido;H;Tiempo parcial;De cinco a diez años;6238.57;62.7
47;mujer;Indefinido;H;Tiempo parcial;Menos de dos años;12279.87349;17.23
47;mujer;Indefinido;I;Tiempo completo;De cinco a diez años;14397.64964;648.43
47;mujer;Indefinido;I;Tiempo completo;De dos a cinco años;13248.92;35
47;mujer;Indefinido;I;Tiempo completo;Más de diez años;15547.84;72.6
47;mujer;Indefinido;I;Tiempo completo;Menos de dos años;14396.47931;226.44
47;mujer;Indefinido;I;Tiempo parcial;De cinco a diez años;5907.152862;277.6
47;mujer;Indefinido;I;Tiempo parcial;De dos a cinco años;6518.221625;142
47;mujer;Indefinido;I;Tiempo parcial;Más de diez años;9854.433479;173.5
47;mujer;Indefinido;I;Tiempo parcial;Menos de dos años;6511.756511;944.77
47;mujer;Indefinido;J;Tiempo completo;De cinco a diez años;19078.54871;309.4
47;mujer;Indefinido;J;Tiempo completo;De dos a cinco años;19083.80874;127.34
47;mujer;Indefinido;J;Tiempo completo;Más de diez años;33871.15726;362
47;mujer;Indefinido;J;Tiempo completo;Menos de dos años;28360.30309;80.42
47;mujer;Indefinido;J;Tiempo parcial;De cinco a diez años;12467.94802;48.37
47;mujer;Indefinido;J;Tiempo parcial;De dos a cinco años;13625.34914;81.07
47;mujer;Indefinido;J;Tiempo parcial;Más de diez años;15537.65302;178.64
47;mujer;Indefinido;K;Tiempo completo;De cinco a diez años;29731.47332;320.77
47;mujer;Indefinido;K;Tiempo completo;De dos a cinco años;16736.4;32.11
47;mujer;Indefinido;K;Tiempo completo;Más de diez años;38083.02421;730.48
47;mujer;Indefinido;K;Tiempo completo;Menos de dos años;24720.4941;94.8
47;mujer;Indefinido;K;Tiempo parcial;De dos a cinco años;17277.03;38.16
47;mujer;Indefinido;K;Tiempo parcial;Más de diez años;8304.532481;38.33
47;mujer;Indefinido;K;Tiempo parcial;Menos de dos años;15135.54271;42.58
47;mujer;Indefinido;L;Tiempo completo;De cinco a diez años;64544.4;4.81
47;mujer;Indefinido;L;Tiempo completo;De dos a cinco años;36347.89944;75.31
47;mujer;Indefinido;L;Tiempo completo;Más de diez años;24196.29576;103.74
47;mujer;Indefinido;L;Tiempo parcial;De cinco a diez años;20660.7;4.81
47;mujer;Indefinido;L;Tiempo parcial;Más de diez años;11895.72;26.25
47;mujer;Indefinido;M;Tiempo completo;De cinco a diez años;23873.80904;310.2
47;mujer;Indefinido;M;Tiempo completo;De dos a cinco años;21874.23148;190.42
47;mujer;Indefinido;M;Tiempo completo;Más de diez años;29453.39009;481.36
47;mujer;Indefinido;M;Tiempo completo;Menos de dos años;23911.84178;426.19
47;mujer;Indefinido;M;Tiempo parcial;De dos a cinco años;7189.078057;227.85
47;mujer;Indefinido;M;Tiempo parcial;Más de diez años;14788.88203;98.84
47;mujer;Indefinido;N;Tiempo completo;De cinco a diez años;16324.04369;599.32
47;mujer;Indefinido;N;Tiempo completo;De dos a cinco años;21108.32305;237.21
47;mujer;Indefinido;N;Tiempo completo;Más de diez años;16896.81218;718.51
47;mujer;Indefinido;N;Tiempo completo;Menos de dos años;15639.05987;312.08
47;mujer;Indefinido;N;Tiempo parcial;De cinco a diez años;9574.548803;1021.73
47;mujer;Indefinido;N;Tiempo parcial;De dos a cinco años;8228.198575;1500.5
47;mujer;Indefinido;N;Tiempo parcial;Más de diez años;5727.690054;2235.11
47;mujer;Indefinido;N;Tiempo parcial;Menos de dos años;9686.545542;1453.93
47;mujer;Indefinido;O;Tiempo completo;De cinco a diez años;25234.30592;771.37
47;mujer;Indefinido;O;Tiempo completo;De dos a cinco años;20223.83836;639.96
47;mujer;Indefinido;O;Tiempo completo;Más de diez años;29696.89724;3380.13
47;mujer;Indefinido;O;Tiempo parcial;Más de diez años;20770.12044;81.98
47;mujer;Indefinido;P;Tiempo completo;De cinco a diez años;27933.02142;988.35
47;mujer;Indefinido;P;Tiempo completo;De dos a cinco años;23602.63687;352.06
47;mujer;Indefinido;P;Tiempo completo;Más de diez años;23372.22233;1619.25
47;mujer;Indefinido;P;Tiempo parcial;De cinco a diez años;19284.34999;983.14
47;mujer;Indefinido;P;Tiempo parcial;De dos a cinco años;11283.33576;80.31
47;mujer;Indefinido;P;Tiempo parcial;Más de diez años;27176.29;41.36
47;mujer;Indefinido;Q;Tiempo completo;De cinco a diez años;23199.91876;1007.27
47;mujer;Indefinido;Q;Tiempo completo;De dos a cinco años;14963.4202;1061.45
47;mujer;Indefinido;Q;Tiempo completo;Más de diez años;29809.61748;3300.81
47;mujer;Indefinido;Q;Tiempo completo;Menos de dos años;13887.5115;429.28
47;mujer;Indefinido;Q;Tiempo parcial;De cinco a diez años;13832.68916;196.59
47;mujer;Indefinido;Q;Tiempo parcial;De dos a cinco años;12893.36998;837.51
47;mujer;Indefinido;Q;Tiempo parcial;Más de diez años;9082.252419;550.69
47;mujer;Indefinido;Q;Tiempo parcial;Menos de dos años;11800.17261;194.95
47;mujer;Indefinido;R;Tiempo completo;De cinco a diez años;21998.56479;55.18
47;mujer;Indefinido;R;Tiempo completo;De dos a cinco años;14581.64969;80.29
47;mujer;Indefinido;R;Tiempo completo;Más de diez años;21794.63797;114.24
47;mujer;Indefinido;R;Tiempo completo;Menos de dos años;11515.27;24.79
47;mujer;Indefinido;R;Tiempo parcial;De cinco a diez años;4438.250938;65.88
47;mujer;Indefinido;R;Tiempo parcial;De dos a cinco años;8011.162678;55.46
47;mujer;Indefinido;R;Tiempo parcial;Más de diez años;6917.491544;43.09
47;mujer;Indefinido;R;Tiempo parcial;Menos de dos años;2803.220764;65.88
47;mujer;Indefinido;S;Tiempo completo;De cinco a diez años;21615.01214;471.01
47;mujer;Indefinido;S;Tiempo completo;De dos a cinco años;25916.67176;82.72
47;mujer;Indefinido;S;Tiempo completo;Más de diez años;23428.72568;422.11
47;mujer;Indefinido;S;Tiempo parcial;De cinco a diez años;7792.425;85.46
47;mujer;Indefinido;S;Tiempo parcial;De dos a cinco años;5573.54;57.08
47;mujer;Indefinido;S;Tiempo parcial;Más de diez años;9657.698024;9
47;mujer;Temporal;C;Tiempo completo;De dos a cinco años;27947.58361;203.4
47;mujer;Temporal;C;Tiempo completo;Menos de dos años;18455.69557;564.24
47;mujer;Temporal;C;Tiempo parcial;Menos de dos años;5947.685185;46.56
47;mujer;Temporal;E;Tiempo completo;De dos a cinco años;17485.18;6.7
47;mujer;Temporal;E;Tiempo parcial;De cinco a diez años;3644;5
47;mujer;Temporal;E;Tiempo parcial;De dos a cinco años;2223;5
47;mujer;Temporal;E;Tiempo parcial;Más de diez años;3849.75;10
47;mujer;Temporal;F;Tiempo completo;De dos a cinco años;21474.82843;45.62
47;mujer;Temporal;F;Tiempo completo;Menos de dos años;17143.91986;42
47;mujer;Temporal;F;Tiempo parcial;Menos de dos años;7105.053301;127.05
47;mujer;Temporal;G;Tiempo completo;Menos de dos años;17522.95823;47.48
47;mujer;Temporal;G;Tiempo parcial;Menos de dos años;4971.521433;661.35
47;mujer;Temporal;H;Tiempo completo;De dos a cinco años;10160.95824;17.23
47;mujer;Temporal;H;Tiempo completo;Más de diez años;19834.00975;17.23
47;mujer;Temporal;H;Tiempo completo;Menos de dos años;32560.12;35.04
47;mujer;Temporal;H;Tiempo parcial;Menos de dos años;8532.87689;7.86
47;mujer;Temporal;I;Tiempo completo;Menos de dos años;14436.57341;226.44
47;mujer;Temporal;I;Tiempo parcial;De dos a cinco años;8334.924496;736.27
47;mujer;Temporal;I;Tiempo parcial;Menos de dos años;3713.689179;1124.36
47;mujer;Temporal;J;Tiempo completo;De cinco a diez años;33357.62;7
47;mujer;Temporal;J;Tiempo completo;De dos a cinco años;17326.55681;93.57
47;mujer;Temporal;J;Tiempo completo;Menos de dos años;15072.42407;203.67
47;mujer;Temporal;J;Tiempo parcial;De cinco a diez años;10267;8.81
47;mujer;Temporal;J;Tiempo parcial;Más de diez años;5650.04;25.5
47;mujer;Temporal;J;Tiempo parcial;Menos de dos años;8342.319636;88.63
47;mujer;Temporal;M;Tiempo completo;De cinco a diez años;14165.03;17.13
47;mujer;Temporal;M;Tiempo completo;De dos a cinco años;18395.4;66.44
47;mujer;Temporal;M;Tiempo completo;Menos de dos años;16790.59612;357.46
47;mujer;Temporal;M;Tiempo parcial;De cinco a diez años;966;29.59
47;mujer;Temporal;M;Tiempo parcial;De dos a cinco años;12825.175;34.26
47;mujer;Temporal;M;Tiempo parcial;Menos de dos años;8614.660485;181.98
47;mujer;Temporal;N;Tiempo completo;De cinco a diez años;13432.09965;250.83
47;mujer;Temporal;N;Tiempo completo;De dos a cinco años;15550.87861;206.69
47;mujer;Temporal;N;Tiempo completo;Más de diez años;12423.85986;167.22
47;mujer;Temporal;N;Tiempo completo;Menos de dos años;15826.27559;324.92
47;mujer;Temporal;N;Tiempo parcial;De cinco a diez años;9050.014515;502.79
47;mujer;Temporal;N;Tiempo parcial;De dos a cinco años;4980.347312;842.33
47;mujer;Temporal;N;Tiempo parcial;Más de diez años;8332.29052;218.65
47;mujer;Temporal;N;Tiempo parcial;Menos de dos años;6244.995271;1332.24
47;mujer;Temporal;O;Tiempo completo;De cinco a diez años;21521.86;67.3
47;mujer;Temporal;O;Tiempo completo;Más de diez años;35524.51;67.3
47;mujer;Temporal;O;Tiempo parcial;De cinco a diez años;8194.29;292.06
47;mujer;Temporal;O;Tiempo parcial;Menos de dos años;8727.747096;561.26
47;mujer;Temporal;P;Tiempo completo;De cinco a diez años;25295.32701;102.24
47;mujer;Temporal;P;Tiempo completo;De dos a cinco años;15528.08599;186.18
47;mujer;Temporal;P;Tiempo completo;Más de diez años;23706.46709;326.15
47;mujer;Temporal;P;Tiempo completo;Menos de dos años;21168.05791;25.56
47;mujer;Temporal;P;Tiempo parcial;De cinco a diez años;13626.42376;76.68
47;mujer;Temporal;P;Tiempo parcial;De dos a cinco años;14464.63469;51.12
47;mujer;Temporal;P;Tiempo parcial;Más de diez años;11556.57145;66.92
47;mujer;Temporal;P;Tiempo parcial;Menos de dos años;15676.1909;462.75
47;mujer;Temporal;Q;Tiempo completo;De cinco a diez años;22966.35462;459.18
47;mujer;Temporal;Q;Tiempo completo;De dos a cinco años;30565.66352;455.1
47;mujer;Temporal;Q;Tiempo completo;Más de diez años;28198.15605;646.8
47;mujer;Temporal;Q;Tiempo completo;Menos de dos años;25338.05894;1105.35
47;mujer;Temporal;Q;Tiempo parcial;De cinco a diez años;6196.14;84.32
47;mujer;Temporal;Q;Tiempo parcial;De dos a cinco años;8230.094022;154.78
47;mujer;Temporal;Q;Tiempo parcial;Menos de dos años;4772.271977;391.83
47;mujer;Temporal;R;Tiempo completo;Menos de dos años;13129.97402;35.26
47;mujer;Temporal;R;Tiempo parcial;Menos de dos años;8587.614291;28.92
47;mujer;Temporal;S;Tiempo completo;De dos a cinco años;11204.70477;25.64
47;mujer;Temporal;S;Tiempo completo;Más de diez años;19025.84114;20.85
47;mujer;Temporal;S;Tiempo completo;Menos de dos años;13014.52535;311.54
47;mujer;Temporal;S;Tiempo parcial;De dos a cinco años;6467.392218;154.85
47;mujer;Temporal;S;Tiempo parcial;Menos de dos años;8172.764578;135.03
48;hombre;Indefinido;B;Tiempo completo;De cinco a diez años;42200.04225;31.97
48;hombre;Indefinido;B;Tiempo completo;De dos a cinco años;34001.27922;13.34
48;hombre;Indefinido;B;Tiempo completo;Más de diez años;46575.27631;55.54
48;hombre;Indefinido;B;Tiempo completo;Menos de dos años;34699.24712;18.1
48;hombre;Indefinido;C;Tiempo completo;De cinco a diez años;33352.75108;8557.27
48;hombre;Indefinido;C;Tiempo completo;De dos a cinco años;31756.00341;3783.76
48;hombre;Indefinido;C;Tiempo completo;Más de diez años;38042.75428;20629.35
48;hombre;Indefinido;C;Tiempo completo;Menos de dos años;28000.57062;4639.03
48;hombre;Indefinido;C;Tiempo parcial;De dos a cinco años;28984.2;72.32
48;hombre;Indefinido;C;Tiempo parcial;Más de diez años;5953.958246;187.36
48;hombre;Indefinido;C;Tiempo parcial;Menos de dos años;9398.939898;289.66
